structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	formulaId	alignedFeatureId	featureId
1	1	0.6663513978799372	0.6663513978799372	-286.21344990529064	nul	60.804	C18H31N3O5	[M + H]+	C18H32N3O5+	OCZXKCAOQZRBLU	InChI=1S/C18H31N3O5/c1-5-11(4)13(17(23)21-8-6-7-12(21)18(24)25)20-15(22)14-16(26-14)19-9-10(2)3/h10-14,16,19H,5-9H2,1-4H3,(H,20,22)(H,24,25)	(2R)-1-[(2S)-3-methyl-2-[[3-(2-methylpropylamino)oxirane-2-carbonyl]amino]pentanoyl]pyrrolidine-2-carboxylic acid	CCC(C)C(C(=O)N1CCCC1C(=O)O)NC(=O)C2C(O2)NCC(C)C	-0.100	51049605	PUBCHEMANNOTATIONBIO;PUBCHEM:(51049605)	16777218	370.234	134	567750666261832183	567749488866156666	5389
1	1	0.09476754098540982	0.09476754098540982	-432.9161346406661	nul	71.534	C17H30N2O6	[M + H]+	C17H31N2O6+	QBOZJYBWSKZELU	InChI=1S/C17H30N2O6/c1-10(2)7-8-12(20)13(21)14(22)15(25-3)17(24)19-11-6-4-5-9-18-16(11)23/h7-8,10-15,20-22H,4-6,9H2,1-3H3,(H,18,23)(H,19,24)	Bengamide E	CC(C)C=CC(C(C(C(C(=O)NC1CCCCNC1=O)OC)O)O)O	0.000	74330019;9975670;53260818;137656251;6444155;91550272;70948226;10316350;90777711;71523799;71722802;11057452;196740;44347653;24840583	COCONUT:(CNP0312531);CHEBI:(188639);SUPERNATURAL:(SN0300948);MESH:(6444155);PUBCHEM:(74330019 9975670 53260818 137656251 6444155 91550272 70948226 10316350 90777711 71523799 71722802 11057452 196740 44347653 24840583);LOTUS:(Q105217935);KNAPSACK:(QBOZJYBWSKZELU-UHFFFAOYSA-N);PUBMED	271581302	359.218	134	567750673635418762	567749488882933886	5392
1	1	0.21460067355969137	0.21460067355969137	-362.54382517764395	nul	63.530	C16H28N2O3	[M + H]+	C16H29N2O3+	RIAPBRKKAYFGGL	InChI=1S/C16H28N2O3/c1-13(19)18-10-6-14(11-16(20)21)15(12-18)5-9-17-7-3-2-4-8-17/h14-15H,2-12H2,1H3,(H,20,21)	1-{2-[1-acetyl-4-(carboxylatomethyl)piperidin-3-yl]ethyl}piperidin-1-ium	CC(=O)N1CCC(C(C1)CCN2CCCCC2)CC(=O)O	-1.200	28959691;28959692;74576786	COCONUT:(CNP0059164);PUBCHEM:(28959691 28959692 74576786)	2105346	297.217	135	567750668992324165	567749488899711106	5402
1	1	0.03523716472385502	0.03523716472385502	-372.171848206321	nul	55.601	C17H34N2O3	[M + H]+	C17H35N2O3+	RLWIIYVWTBDSDN	InChI=1S/C17H34N2O3/c1-8-11-22-13(9-10-14(18)20)12-15(21)19(16(2,3)4)17(5,6)7/h13H,8-12H2,1-7H3,(H2,18,20)	N,N-Di-tert-butyl-beta-propoxyadipamide	CCCOC(CCC(=O)N)CC(=O)N(C(C)(C)C)C(C)(C)C	1.600	59314	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(59314);DSSTox:(DTXSID00907409)	137506062338	315.264	135	567750648226324702	567749488920682630	5406
1	1	0.03044166227247157	0.03044166227247157	-246.78916325641984	nul	54.104	C15H14N2O3	[M + H]+	C15H15N2O3+	WGMMCHJMOXWGPL	InChI=1S/C15H14N2O3/c1-10-7-8-13(11(2)9-10)16-15(18)12-5-3-4-6-14(12)17(19)20/h3-9H,1-2H3,(H,16,18)	N-(2,4-Dimethylphenyl)-2-nitrobenzamide	CC1=CC(=C(C=C1)NC(=O)C2=CC=CC=C2[N+](=O)[O-])C	3.300	577479	PUBCHEMANNOTATIONBIO;PUBCHEM:(577479);DSSTox:(DTXSID101279807);PUBMED	137455730754	271.108	135	567750682833527568	567749488937459850	5417
1	1	0.9633627992635314	0.9914623637843526	-12.974475934528089	nul	64.878	C15H20N2O2	[M + H]+	C15H21N2O2+	QPDMOMIYLJMOQJ	InChI=1S/C15H20N2O2/c1-10(2)8-12-14(18)17-13(15(19)16-12)9-11-6-4-3-5-7-11/h3-7,10,12-13H,8-9H2,1-2H3,(H,16,19)(H,17,18)	Cyclo(Phe-Leu)	CC(C)CC1C(=O)NC(C(=O)N1)CC2=CC=CC=C2	2.400	6546049;7076347;562691;928502;71361955	HMDB:(HMDB0094673);SUPERNATURAL:(SN0311445);MESH:(562691 7076347);PUBCHEM:(6546049 7076347 562691 928502 71361955);TRAIN;COCONUT:(CNP0154526);METACYC:(CPD-15206);CHEBI:(71608);KEGG:(C20519);LOTUS:(Q27139751 Q105225327);DSSTox:(DTXSID20993602 DTXSID40785602);PUBCHEMANNOTATIONDRUG;PUBMED	137744116078	261.160	135	567750653423067436	567749488954237070	5418
1	1	0.48383390124225967	0.48383390124225967	-398.0307404429717	nul	63.925	C19H26N2O5	[M + H]+	C19H27N2O5+	ZPRHVPHDENDZTP	InChI=1S/C19H26N2O5/c1-19(2,3)26-18(25)20-14(12-13-8-5-4-6-9-13)16(22)21-11-7-10-15(21)17(23)24/h4-6,8-9,14-15H,7,10-12H2,1-3H3,(H,20,25)(H,23,24)	1-(2-{[(tert-butoxy)carbonyl]amino}-3-phenylpropanoyl)pyrrolidine-2-carboxylic acid	CC(C)(C)OC(=O)NC(CC1=CC=CC=C1)C(=O)N2CCCC2C(=O)O	2.705	6575441;6575442;6851410;5197846;69600294;7003887;7003888;6353507;139756866;1797943;1797944;1797945;468486;68746136	SUPERNATURAL:(SN0476897);COCONUT:(CNP0188147);PUBCHEM:(6575441 6575442 6851410 5197846 69600294 7003887 7003888 6353507 139756866 1797943 1797944 1797945 468486 68746136);DSSTox:(DTXSID20332830 DTXSID401198018);PUBMED	137442107458	363.191	136	567750676156195499	567749488971014290	5419
1	2	0.11369298247053655	0.11369298247053655	-80.17181522201975	nul	16.525	C13H14O2	[M + K]+	C13H14KO2+	VUYFZUGNBKMGAJ	InChI=1S/C13H14O2/c1-3-6-11-7-4-5-8-12(11)10(2)9-13(14)15/h3-8H,2,9H2,1H3,(H,14,15)	3-[2-[(Z)-prop-1-enyl]phenyl]but-3-enoic acid	CC=CC1=CC=CC=C1C(=C)CC(=O)O	3.400	164046726	PUBCHEM:(164046726)	2	241.061	139	567750679671022308	567749488991985814	5421
1	1	0.3847309790486993	0.3847309790486993	-344.85767709150946	nul	53.376	C18H33N5O5	[M + H]+	C18H34N5O5+	UVHLIWLRLKOYHC	InChI=1S/C18H33N5O5/c1-11(2)15(20)17(27)22-12(6-3-4-8-19)18(28)23-9-5-7-13(23)16(26)21-10-14(24)25/h11-13,15H,3-10,19-20H2,1-2H3,(H,21,26)(H,22,27)(H,24,25)	H-Val-Lys-Pro-Gly-OH	CC(C)C(C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NCC(=O)O)N	-1.232	20051523;447679	PUBCHEMANNOTATIONBIO;PUBCHEM:(20051523 447679)	16777218	400.255	136	567750652240273696	567749489008763034	5422
1	1	0.4881429878494756	0.4881429878494756	-358.2263590269641	nul	37.726	C19H26N2O3	[M + H]+	C19H27N2O3+	KGTWXSOBAHSHJI	InChI=1S/C19H26N2O3/c22-18(11-7-15-24-16-8-2-1-3-9-16)21-14-6-10-17(21)19(23)20-12-4-5-13-20/h1-3,8-9,17H,4-7,10-15H2	Pyrrolidine, 1-(1-oxo-4-phenoxybutyl)-2-(1-pyrrolidinylcarbonyl)-, (S)-	C1CCN(C1)C(=O)C2CCCN2C(=O)CCCOC3=CC=CC=C3	2.200	3086926	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(3086926);DSSTox:(DTXSID50150120)	137506062338	331.201	136	567750686318994281	567749489025540254	5423
1	1	0.27177022359008085	0.27177022359008085	-173.29877363408286	nul	52.336	C16H19NO3	[M + H]+	C16H20NO3+	IERUWYXIPVVHDK	InChI=1S/C16H19NO3/c1-16(2,19)10-9-12-14(20-4)11-7-5-6-8-13(11)17(3)15(12)18/h5-10,19H,1-4H3	Glycocitlone A	CC(C)(C=CC1=C(C2=CC=CC=C2N(C1=O)C)OC)O	1.600	85196421;10588321	SUPERNATURAL:(SN0143654);COCONUT:(CNP0255921);PUBCHEM:(85196421 10588321);LOTUS:(Q105111955 Q105111953);KNAPSACK:(IERUWYXIPVVHDK-UHFFFAOYSA-N)	271581202	274.144	136	567750654014464312	567749489046511778	5425
1	1	0.16234660479259544	0.16234660479259544	-337.3425268932866	nul	44.385	C18H31N3O7	[M + Na]+	C18H31N3NaO7+	IFKBPZOWRVNSAZ	InChI=1S/C18H31N3O7/c1-10(19-17(27)28-18(3,4)5)15(24)21-8-6-12(7-9-21)14(23)20-13(11(2)22)16(25)26/h10-13,22H,6-9H2,1-5H3,(H,19,27)(H,20,23)(H,25,26)	2-{[1-(2-{[(tert-butoxy)carbonyl]amino}propanoyl)piperidin-4-yl]formamido}-3-hydroxybutanoic acid	CC(C(C(=O)O)NC(=O)C1CCN(CC1)C(=O)C(C)NC(=O)OC(C)(C)C)O	0.000	16400704;7091449;7091450;25562689;3616177	SUPERNATURAL:(SN0144212);COCONUT:(CNP0381510);PUBCHEM:(16400704 7091449 7091450 25562689 3616177)	3153922	424.206	136	567750695508714508	567749489063288998	5426
1	1	0.16945256901574574	0.16945256901574574	-218.6501561226683	nul	42.435	C16H19NO4	[M + H]+	C16H20NO4+	KQBPHAMPXSFIPO	InChI=1S/C16H19NO4/c1-10(2)12(18)9-21-13-7-5-6-11-14(20-4)8-15(19)17(3)16(11)13/h5-8,10H,9H2,1-4H3	Folidine	CC(C)C(=O)COC1=CC=CC2=C1N(C(=O)C=C2OC)C	2.000	14167659	SUPERNATURAL:(SN0192339);COCONUT:(CNP0283702);PUBCHEM:(14167659);LOTUS:(Q105144462);KNAPSACK:(KQBPHAMPXSFIPO-UHFFFAOYSA-N)	271581202	290.138	136	567750681554264836	567749489084260522	5431
1	2	0.1586082294535397	0.1586082294535397	-434.5100872008406	nul	40.407	C13H20N2O4S	[M + H]+	C13H21N2O4S+	NTGRIGCAFDWJFQ	InChI=1S/C13H20N2O4S/c1-10(2)12(13(16)14-17)15-20(18,19)9-8-11-6-4-3-5-7-11/h3-7,10,12,15,17H,8-9H2,1-2H3,(H,14,16)	(2R)-N-hydroxy-3-methyl-2-[(2-phenylethane)sulfonamido]butanamide	CC(C)C(C(=O)NO)NS(=O)(=O)CCC1=CC=CC=C1	1.500	6539667	PUBCHEMANNOTATIONBIO;PUBCHEM:(6539667);PUBMED	16777282	301.122	136	567750683844354866	567749489101037742	5432
1	1	0.42464563567107716	0.42464563567107716	-160.9149450196543	nul	165.163	C18H31N3O7	[M + H]+	C18H32N3O7+	PARXNDGJFLLPEF	InChI=1S/C18H31N3O7/c1-6-10(4)15(17(26)20-13(18(27)28)7-9(2)3)21-16(25)12(8-14(23)24)19-11(5)22/h9-10,12-13,15H,6-8H2,1-5H3,(H,19,22)(H,20,26)(H,21,25)(H,23,24)(H,27,28)	Ac-Asp-Ile-Leu-OH	CCC(C)C(C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C	0.346	101886094	PUBCHEM:(101886094)	2	402.223	136	567750693621277664	567749489122009266	5433
1	3	0.44694423551909596	0.44694423551909596	-277.82547346260435	nul	71.809	C22H25N7O3	[M + H]+	C22H26N7O3+	MMFUMGAALISETK	InChI=1S/C22H25N7O3/c1-23-20(30)16-5-3-4-6-17(16)26-21-24-14-25-22(28-21)27-18-8-7-15(13-19(18)31-2)29-9-11-32-12-10-29/h3-8,13-14H,9-12H2,1-2H3,(H,23,30)(H2,24,25,26,27,28)	2-(4-(2-Methoxy-4-Morpholinophenylamino)-1,3,5-Triazin-2-Ylamino)-N-Methylbenzamide	CNC(=O)C1=CC=CC=C1NC2=NC(=NC=N2)NC3=C(C=C(C=C3)N4CCOCC4)OC	3.300	59284564	PUBCHEMANNOTATIONBIO;PUBCHEM:(59284564);PUBMED	16777282	436.208	136	567750667075527205	567749489138786486	5437
1	1	0.47721604308323623	0.47721604308323623	-226.29529925953614	nul	37.884	C11H16N2O3	[M + H]+	C11H17N2O3+	ZFCNMTCSUJGMSP	InChI=1S/C11H16N2O3/c1-7(2)6-8(10(12)14)13-11(15)9-4-3-5-16-9/h3-5,7-8H,6H2,1-2H3,(H2,12,14)(H,13,15)	N-[(2S)-1-amino-4-methyl-1-oxopentan-2-yl]furan-2-carboxamide	CC(C)CC(C(=O)N)NC(=O)C1=CC=CO1	1.300	449439	PUBCHEMANNOTATIONBIO;PUBCHEM:(449439)	16777218	225.123	137	567750657680286064	567749489159758010	5441
1	4	0.23755018362754804	0.3018491299759807	-75.9815276042502	nul	39.626	C11H15NO2S	[M + H]+	C11H16NO2S+	YYGDQAJYOHPCCN	InChI=1S/C11H15NO2S/c1-8-4-2-3-5-9(8)6-15-7-10(12)11(13)14/h2-5,10H,6-7,12H2,1H3,(H,13,14)	2-Amino-3-[(2-methylphenyl)methylsulfanyl]propanoic acid	CC1=CC=CC=C1CSCC(C(=O)O)N	-0.900	40560844;40560845;40560847;3818194	MESH:(40560845);PUBCHEM:(40560844 40560845 40560847 3818194);PUBMED	70	226.088	137	567750664152097230	567749489172340926	5447
1	1	0.5374750656138312	0.5374750656138312	-96.28206072153331	nul	78.270	C28H49N5O6	[M + H]+	C28H50N5O6+	KCPMPYBJPBRURZ	InChI=1S/C28H49N5O6/c1-16(2)13-19(29)26(36)32-11-7-9-22(32)24(34)30-20(14-17(3)4)27(37)33-12-8-10-23(33)25(35)31-21(28(38)39)15-18(5)6/h16-23H,7-15,29H2,1-6H3,(H,30,34)(H,31,35)(H,38,39)	Leu-Pro-Leu-Pro-Leu	CC(C)CC(C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)O)N	2.284	134827533	PUBCHEM:(134827533);PUBMED	66	552.376	137	567750676516905654	567749489193312450	5449
1	1	0.11174937375964251	0.11174937375964251	-230.74018573238877	nul	21.561	C10H7FN2O2	[M + H]+	C10H8FN2O2+	LKZKSONDELVYHZ	InChI=1S/C10H7FN2O2/c11-9-8(10(14)15)6-12-13(9)7-4-2-1-3-5-7/h1-6H,(H,14,15)	5-fluoro-1-phenyl-1H-Pyrazole-4-carboxylic acid	C1=CC=C(C=C1)N2C(=C(C=N2)C(=O)O)F	1.900	7009939;2774738	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(7009939 2774738)	67108866	207.055	137	567750680396636910	567749489210089670	5455
1	3	0.19860595793286281	0.19860595793286281	-73.70128901253338	nul	56.709	C13H9N3O	[M + H]+	C13H10N3O+	KPZYYKDXZKFBQU	InChI=1S/C13H9N3O/c14-13(17)8-4-3-7-11-12(8)16-10-6-2-1-5-9(10)15-11/h1-7H,(H2,14,17)	Oxychloraphin	C1=CC=C2C(=C1)N=C3C=CC=C(C3=N2)C(=O)N	1.500	120282	COCONUT:(CNP0225506);MiMeDB:(MMDBc0005629);PUBCHEMANNOTATIONSAFETYANDTOXIC;CHEBI:(62240);SUPERNATURAL:(SN0192291);MESH:(120282);PUBCHEM:(120282);LOTUS:(Q27131710);DSSTox:(DTXSID10203545);TRAIN;PUBMED	138851410022	224.082	137	567750687996715894	567749489231061194	5456
1	3	0.18598568946343746	0.18598568946343746	-185.48392416413398	nul	1.349	C11H14NO2P	[M + Na]+	C11H14NNaO2P+	WCEFMFNOBWCAEV	InChI=1S/C11H14NO2P/c1-15(2,13)11-8-10(12-14-11)9-6-4-3-5-7-9/h3-7,11H,8H2,1-2H3	3-Phenyl-2-isoxazolin-5-yldimethylphosphine oxide	CP(=O)(C)C1CC(=NO1)C2=CC=CC=C2	1.100	3079421	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(3079421);DSSTox:(DTXSID80925207)	137506062338	246.064	137	567750707722527986	567749489252032718	5457
1	3	0.12160074024529974	0.12160074024529974	-182.45950275269348	nul	40.690	C16H30N4O5	[M + Na]+	C16H30N4NaO5+	JKGHDYGZRDWHGA	InChI=1S/C16H30N4O5/c1-8(2)5-10(17)14(22)19-11(7-13(18)21)15(23)20-12(16(24)25)6-9(3)4/h8-12H,5-7,17H2,1-4H3,(H2,18,21)(H,19,22)(H,20,23)(H,24,25)	2-[[4-Amino-2-[(2-amino-4-methylpentanoyl)amino]-4-oxobutanoyl]amino]-4-methylpentanoic acid	CC(C)CC(C(=O)NC(CC(=O)N)C(=O)NC(CC(C)C)C(=O)O)N	-0.518	145456358;18222019	PUBCHEM:(145456358 18222019);CHEBI:(159022)	34	381.214	138	567750721794418184	567749489268809938	5461
1	2	0.37497795881426366	0.37497795881426366	-112.17196603740331	nul	43.856	C14H15NO	[M + H]+	C14H16NO+	LDMBBNQWWBTULE	InChI=1S/C14H15NO/c16-14-10-6-2-1-3-8-12(10)15-13-9-5-4-7-11(13)14/h4-5,7,9H,1-3,6,8H2,(H,15,16)	5,6,7,8,9,10-Hexahydro-cyclohepta[b]quinolin-11-one	C1CCC2=C(CC1)NC3=CC=CC=C3C2=O	3.300	21282	PUBCHEM:(21282);DSSTox:(DTXSID80200243);PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBMED	137506062402	214.123	138	567750664097571264	567749489285587158	5464
1	1	0.36542691243020614	0.36542691243020614	-211.68780984928352	nul	30.314	C16H22N2O4	[M + Na]+	C16H22N2NaO4+	NSWKZKURRPAMSM	InChI=1S/C16H22N2O4/c1-10(2)14(17-11(3)19)15(20)18-13(16(21)22)9-12-7-5-4-6-8-12/h4-8,10,13-14H,9H2,1-3H3,(H,17,19)(H,18,20)(H,21,22)		CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)C	1.494	44715199;93519971;93519972;73899780;73910615	SUPERNATURAL:(SN0254391);COCONUT:(CNP0459107);PUBCHEM:(44715199 93519971 93519972 73899780 73910615)	3153922	329.147	139	567750700688680061	567749489344307418	5468
1	1	0.568097562216236	0.568097562216236	-213.18174238127	nul	68.502	C16H22N2O4	[M + H]+	C16H23N2O4+	NSWKZKURRPAMSM	InChI=1S/C16H22N2O4/c1-10(2)14(17-11(3)19)15(20)18-13(16(21)22)9-12-7-5-4-6-8-12/h4-8,10,13-14H,9H2,1-3H3,(H,17,19)(H,18,20)(H,21,22)		CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)C	1.494	44715199;93519971;93519972;73899780;73910615	SUPERNATURAL:(SN0254391);COCONUT:(CNP0459107);PUBCHEM:(44715199 93519971 93519972 73899780 73910615)	3153922	307.165	139	567750668153463342	567749489365278942	5473
1	2	0.08046541565561745	0.08046541565561745	-148.6964088108257	nul	67.329	C14H24O7	[M + H]+	C14H25O7+	GWIACWQVTBMVEI	InChI=1S/C14H24O7/c1-2-4-17-6-8-19-10-12-21-13-11-20-9-7-18-5-3-14(15)16/h1H,3-13H2,(H,15,16)	propargyl-PEG5-Acid	C#CCOCCOCCOCCOCCOCCC(=O)O	-0.900	60146211	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(60146211)	67108866	305.161	139	567750686147027806	567749489390444770	5477
1	1	0.7782543757182474	0.7782543757182474	-52.11303453712359	nul	78.581	C11H21NO4	[M + H]+	C11H22NO4+	SWEPQJJUAVEABL	InChI=1S/C11H21NO4/c1-6(2)5-8(11(15)16)12-10(14)9(13)7(3)4/h6-9,13H,5H2,1-4H3,(H,12,14)(H,15,16)	2-(2-hydroxy-3-methylbutanamido)-4-methylpentanoic acid	CC(C)CC(C(=O)O)NC(=O)C(C(C)C)O	1.205	52325973;52325975;52325977;52325979;136664235;51136333	SUPERNATURAL:(SN0356978);COCONUT:(CNP0346901);PUBCHEM:(52325973 52325975 52325977 52325979 136664235 51136333);GNPS:(CCMSLIB00000848589);CHEBI:(181543)	3158050	232.154	139	567750668363178553	567749489419804902	5481
1	1	0.08436574610474648	0.08436574610474648	-117.1310396447177	nul	58.126	C10H16N2O	[M + H]+	C10H17N2O+	CFBWPJQEBRRXNF	InChI=1S/C10H16N2O/c1-6(2)10-7(3)11-12(8(10)4)9(5)13/h6H,1-5H3	1-[3,5-dimethyl-4-(propan-2-yl)-1H-pyrazol-1-yl]ethan-1-one	CC1=C(C(=NN1C(=O)C)C)C(C)C	2.000	2753142	COCONUT:(CNP0240219);PUBCHEM:(2753142)	2105346	181.134	140	567750685236863826	567749489444970730	5482
1	7	0.5037460854432201	0.5037460854432201	-152.39915705731224	nul	42.625	C11H20N2O4S3	[M + H]+	C11H21N2O4S3+	IIHBKTCHILXGOT	InChI=1S/C11H20N2O4S3/c1-8(14)13-9(10(15)16)7-19-11(18)12-5-3-4-6-20(2)17/h9H,3-7H2,1-2H3,(H,12,18)(H,13,14)(H,15,16)	Sulforaphane NAC	CC(=O)NC(CSC(=S)NCCCCS(=O)C)C(=O)O	-0.200	29987146;29987149;29987152;29987154;71752290;71772353;131847099;45040443;46782962	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0061113 HMDB0240561 HMDB0304742);BloodExposome:(45040443);CHEBI:(176454);SUPERNATURAL:(SN0146395);PUBCHEM:(29987146 29987149 29987152 29987154 71752290 71772353 131847099 45040443 46782962);FooDB:(FDB093760 FDB097375);DSSTox:(DTXSID30858415 DTXSID40676147);TRAIN;PUBMED	137997860970	341.062	140	567750683160683307	567749489478525166	5491
1	1	0.11720440621068694	0.11720440621068694	-192.29250185873136	nul	32.086	C10H11NO2S	[M + H]+	C10H12NO2S+	PIAHAZMFEBRXRT	InChI=1S/C10H11NO2S/c1-12-9-4-2-8(3-5-9)10-11-6-13-7-14-10/h2-5H,6-7H2,1H3	4-(4-Methoxyphenyl)-6H-1,3,5-oxathiazine	COC1=CC=C(C=C1)C2=NCOCS2	2.000	204088	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(204088);DSSTox:(DTXSID20974451)	137506062338	210.058	140	567750703104599199	567749489512079602	5497
1	1	0.18339325248983762	0.18339325248983762	-193.3703829434037	nul	88.928	C15H28N2O3	[M + H]+	C15H29N2O3+	KULLQGCRICLRCS	InChI=1S/C15H28N2O3/c1-10(2)12(15(19)20)16-14(18)13(11(3)4)17-8-6-5-7-9-17/h10-13H,5-9H2,1-4H3,(H,16,18)(H,19,20)	3-Methyl-2-[(3-methyl-2-piperidin-1-ylbutanoyl)amino]butanoic acid	CC(C)C(C(=O)O)NC(=O)C(C(C)C)N1CCCCC1	0.500	133639820	PUBCHEM:(133639820)	2	285.217	141	567750698545390683	567749489541439734	5501
1	1	0.5319079466167557	0.5319079466167557	-96.95670225874741	nul	56.496	C14H15NO2	[M + H]+	C14H16NO2+	OMAQSBSTRQMNRM	InChI=1S/C14H15NO2/c1-10(2)7-8-17-13-9-14(16)15-12-6-4-3-5-11(12)13/h3-7,9H,8H2,1-2H3,(H,15,16)	4-[(3-methylbut-2-en-1-yl)oxy]-1,2-dihydroquinolin-2-one	CC(=CCOC1=CC(=O)NC2=CC=CC=C21)C	2.500	21770009	SUPERNATURAL:(SN0269184);COCONUT:(CNP0307982);PUBCHEM:(21770009);LOTUS:(Q105194234);PUBMED	271581250	230.117	143	567750690387469224	567749489579188474	5505
1	6	0.13359824793988034	0.13359824793988034	-150.0001590322455	nul	41.170	C14H24O8	[M + H]+	C14H25O8+	LDFWFKIJLOHSFW	InChI=1S/C14H24O8/c15-1-3-17-5-7-19-9-11-21-13-14-22-12-10-20-8-6-18-4-2-16/h1,3,15-16H,5-14H2	(E)-2-[2-[2-[2-[2-[2-(2-hydroxyethynoxy)ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethenol	C(COCCOCCOC#CO)OCCOCCOC=CO	0.000	6420137	PUBCHEMANNOTATIONBIO;PUBCHEM:(6420137)	16777218	321.156	141	567750728698242699	567749489625325822	5507
1	6	0.11676228336133583	0.11676228336133583	-342.19141014693724	nul	42.777	C20H19FN6O2	[M + H]+	C20H20FN6O2+	GBLFVKOVMVPIQF	InChI=1S/C20H19FN6O2/c1-11-17(10-15-14-9-13(21)3-4-16(14)25-19(15)28)24-12(2)18(11)20(29)22-5-7-27-8-6-23-26-27/h3-4,6,8-10,24H,5,7H2,1-2H3,(H,22,29)(H,25,28)	5-{[(3Z)-5-fluoro-2-oxo-2,3-dihydro-1H-indol-3-ylidene]methyl}-2,4-dimethyl-N-[2-(1H-1,2,3-triazol-1-yl)ethyl]-1H-pyrrole-3-carboxamide	CC1=C(NC(=C1C(=O)NCCN2C=CN=N2)C)C=C3C4=C(C=CC(=C4)F)NC3=O	1.300	5329110	PUBCHEMANNOTATIONBIO;PUBCHEM:(5329110)	16777218	395.160	141	567750692648199119	567749489650491650	5508
1	1	0.4095614609479838	0.4095614609479838	-47.16400130286967	nul	61.196	C21H33N3O4	[M + H]+	C21H34N3O4+	DRWMRVFCKKXHCH	InChI=1S/C21H33N3O4/c1-13(2)10-16(22)19(25)23-17(12-15-8-6-5-7-9-15)20(26)24-18(21(27)28)11-14(3)4/h5-9,13-14,16-18H,10-12,22H2,1-4H3,(H,23,25)(H,24,26)(H,27,28)	(2S)-2-[[(2S)-2-[[(2S)-2-azaniumyl-4-methylpentanoyl]amino]-3-phenylpropanoyl]amino]-4-methylpentanoate	CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC(C)C)C(=O)O)N	2.424	7408574;7408575;12773784	PUBCHEM:(7408574 7408575 12773784);CHEBI:(159422)	34	392.254	139	567750689322115978	567749489675657478	5510
1	1	0.16933244947006493	0.16933244947006493	-233.95112682118804	nul	25.491	C14H24N2O3S2	[M + H]+	C14H25N2O3S2+	SOWJKYRKYBPTNG	InChI=1S/C14H24N2O3S2/c1-3-5-7-18-13(20-11-15)9-17-10-14(21-12-16)19-8-6-4-2/h13-14H,3-10H2,1-2H3	[1-Butoxy-2-(2-butoxy-2-thiocyanatoethoxy)ethyl] thiocyanate	CCCCOC(COCC(OCCCC)SC#N)SC#N	4.000	88413930	PUBCHEM:(88413930)	2	333.130	142	567750690462966707	567749489700823306	5512
1	3	0.16850581289437425	0.16850581289437425	-417.18476025679655	nul	63.096	C18H28N2O6	[M + Na]+	C18H28N2NaO6+	JONCDJKRGMZBBL	InChI=1S/C18H28N2O6/c1-10(14-12(21)7-18(5,6)8-13(14)22)19-9-11(15(23)24)20-16(25)26-17(2,3)4/h11,21H,7-9H2,1-6H3,(H,20,25)(H,23,24)	(R)-2-((tert-Butoxycarbonyl)amino)-3-((1-(4,4-dimethyl-2,6-dioxocyclohexylidene)ethyl)amino)propanoic acid	CC(=NCC(C(=O)O)NC(=O)OC(C)(C)C)C1=C(CC(CC1=O)(C)C)O	1.400	137705087;135742639;135742654	COCONUT:(CNP0460529);PUBCHEM:(137705087 135742639 135742654)	2097154	391.186	141	567750696481793061	567749489721794830	5513
1	2	0.029489962350359934	0.029489962350359934	-214.8382226815866	nul	14.573	C24H24O3	[M + Na]+	C24H24NaO3+	ZHTQEDBVQSVWEN	InChI=1S/C24H24O3/c1-4-10-19(11-5-1)16-22-25-23(17-20-12-6-2-7-13-20)27-24(26-22)18-21-14-8-3-9-15-21/h1-15,22-24H,16-18H2	2,4,6-Tribenzyl-1,3,5-trioxane	C1=CC=C(C=C1)CC2OC(OC(O2)CC3=CC=CC=C3)CC4=CC=CC=C4	5.900	11970644	NORMAN:(NS00037927);PUBCHEM:(11970644);DSSTox:(DTXSID40228241)	137439215618	383.161	137	567750661832647093	567749489742766354	5514
